20:16:43,0,0.0,0.0,0.0,16.04
20:16:48,0,0.0,0.0,0.2,16.04
20:16:53,0,0.0,0.0,0.0,16.04
20:16:58,0,0.0,0.0,0.0,16.04
20:17:03,0,0.0,0.0,0.0,16.04
20:17:08,0,0.0,0.0,0.0,16.04
20:17:13,0,0.0,0.0,0.0,16.04
20:17:18,0,0.0,0.0,0.0,16.04
20:17:23,0,0.0,0.0,0.0,16.04
20:17:28,0,0.0,0.0,0.0,16.04
20:17:33,0,0.0,0.0,0.0,16.04
20:17:38,0,0.0,0.0,0.0,15.95
20:17:43,0,0.0,0.0,0.0,15.45
20:17:48,0,0.0,0.0,0.2,15.45
20:17:53,0,0.0,0.0,0.0,15.45
20:17:58,0,0.0,0.0,0.2,15.45
20:18:03,0,0.0,0.0,0.0,15.45
20:18:08,0,0.0,0.0,0.0,15.45
20:18:13,0,0.0,0.0,0.0,15.45
20:18:18,0,0.0,0.0,0.0,15.45
20:18:23,0,0.0,0.0,0.0,15.45
20:18:28,0,0.0,0.0,0.0,15.45
20:18:33,0,0.0,0.0,0.0,15.45
20:18:38,0,0.0,0.0,0.2,15.45
20:18:43,0,0.0,0.0,0.0,15.45
20:18:48,0,0.0,0.0,0.0,15.45
20:18:53,0,0.0,0.0,0.0,15.45
20:18:58,0,0.0,0.0,0.0,15.45
20:19:03,0,0.0,0.0,0.2,15.45
20:19:08,0,0.0,0.0,0.0,17.44
20:19:13,0,0.0,0.0,0.0,17.44
20:19:18,0,0.0,0.0,0.0,17.44
20:19:23,0,0.0,0.0,0.0,17.44
20:19:28,0,0.0,0.0,0.0,17.44
20:19:33,0,0.0,0.0,0.2,17.44
20:19:38,0,0.0,0.0,0.0,17.44
20:19:43,0,0.0,0.0,0.2,17.44
20:19:48,0,0.0,0.0,0.0,17.44
20:19:53,0,0.0,0.0,0.0,17.44
20:19:58,0,0.0,0.0,0.0,17.44
20:20:03,0,0.0,0.0,0.0,17.44
20:20:08,0,0.0,0.0,0.2,17.44
20:20:13,0,0.0,0.0,0.0,17.44
20:20:18,0,0.0,0.0,0.0,17.44
20:20:23,0,0.0,0.0,0.0,17.44
20:20:28,0,0.0,0.0,0.0,17.44
20:20:33,0,0.0,0.0,0.0,17.44
20:20:38,0,0.0,0.0,0.0,17.44
20:20:43,0,0.0,0.0,0.0,17.44
20:20:48,0,0.0,0.0,0.2,17.44
20:20:53,0,0.0,0.0,0.0,17.44
20:20:58,0,0.0,0.0,0.2,17.44
20:21:03,0,0.0,0.0,0.0,17.44
20:21:08,0,0.0,0.0,0.0,17.44
20:21:13,0,0.0,0.0,0.0,17.44
20:21:18,0,0.0,0.0,0.0,17.44
20:21:23,0,0.0,0.0,0.0,17.44
20:21:28,0,0.0,0.0,0.0,17.44
20:21:33,0,0.0,0.0,0.0,17.44
20:21:38,0,0.0,0.0,0.0,17.44
20:21:43,0,0.0,0.0,0.0,17.44
20:21:48,0,0.0,0.0,0.0,17.44
20:21:53,0,0.0,0.0,0.2,17.44
20:21:58,0,0.0,0.0,0.0,17.44
20:22:03,0,0.0,0.0,0.0,17.44
20:22:08,0,0.0,0.0,0.2,17.44
20:22:13,0,0.0,0.0,0.0,17.44
20:22:18,0,0.0,0.0,0.0,17.44
20:22:23,0,0.0,0.0,0.0,17.44
20:22:28,0,0.0,0.0,0.0,17.44
20:22:33,0,0.0,0.0,0.2,17.44
20:22:38,0,0.0,0.0,0.0,17.44
20:22:43,0,0.0,0.0,0.0,17.44
20:22:48,0,0.0,0.0,0.0,17.44
20:22:53,0,0.0,0.0,0.0,17.44
20:22:58,0,0.0,0.0,0.0,17.44
20:23:03,0,0.0,0.0,0.0,17.44
20:23:08,0,0.0,0.0,0.2,17.44
20:23:13,0,0.0,0.0,0.0,17.44
20:23:18,0,0.0,0.0,0.0,17.44
20:23:23,0,0.0,0.0,0.2,17.44
20:23:28,0,0.0,0.0,0.0,17.44
20:23:34,0,0.0,0.0,0.0,17.44
20:23:39,0,0.0,0.0,0.0,17.44
20:23:44,0,0.0,0.0,0.0,17.44
20:23:49,0,0.0,0.0,0.0,17.44
20:23:54,0,0.0,0.0,0.0,17.44
20:23:59,0,0.0,0.0,0.2,17.44
20:24:04,0,0.0,0.0,0.0,17.44
20:24:09,0,0.0,0.0,0.0,17.44
20:24:14,0,0.0,0.0,0.0,17.44
20:24:19,0,0.0,0.0,0.0,17.44
20:24:24,0,0.0,0.0,0.2,17.44
20:24:29,0,0.0,0.0,0.2,17.44
20:24:34,0,0.0,0.0,0.0,17.44
20:24:39,0,0.0,0.0,0.0,17.44
20:24:44,0,0.0,0.0,0.0,17.44
20:24:49,0,0.0,0.0,0.0,17.44
20:24:54,0,0.0,0.0,0.0,17.44
20:24:59,0,0.0,0.0,0.0,17.44
20:25:04,0,0.0,0.0,0.0,17.44
20:25:09,0,0.0,0.0,0.0,17.44
20:25:14,0,0.0,0.0,0.2,17.44
20:25:19,0,0.0,0.0,0.0,17.44
20:25:24,0,0.0,0.0,0.2,17.44
20:25:29,0,0.0,0.0,0.0,17.44
20:25:34,0,0.0,0.0,0.0,17.44
20:25:39,0,0.0,0.0,0.0,17.44
20:25:44,0,0.0,0.0,0.2,17.44
20:25:49,0,0.0,0.0,0.0,17.44
20:25:54,0,0.0,0.0,0.0,17.44
20:25:59,0,0.0,0.0,0.0,17.44
20:26:04,0,0.0,0.0,0.0,17.44
20:26:09,0,0.0,0.0,0.0,17.44
20:26:14,0,0.0,0.0,0.0,17.44
20:26:19,0,0.0,0.0,0.0,17.44
20:26:24,0,0.0,0.0,0.0,17.44
20:26:29,0,0.0,0.0,0.0,17.44
20:33:17,0,0.0,0.0,0.0,24.5
20:33:22,0,0.0,0.0,0.0,24.5
20:33:27,0,0.0,0.0,0.0,24.5
20:33:32,0,0.0,0.0,0.0,24.5
20:33:37,0,0.0,0.0,0.2,24.5
20:33:42,0,0.0,0.0,0.0,24.5
20:33:47,0,0.0,0.0,0.0,24.5
20:33:52,0,0.0,0.0,0.0,24.5
20:33:57,0,0.0,0.0,0.0,24.5
20:34:02,0,0.0,0.0,0.0,24.5
20:34:07,0,0.0,0.0,0.0,24.5
20:34:12,0,0.0,0.0,0.0,24.5
20:34:17,0,0.0,0.0,0.0,24.5
20:34:22,0,0.0,0.0,0.2,24.5
20:34:27,0,0.0,0.0,0.0,24.5
20:34:32,0,0.0,0.0,0.0,24.5
20:34:37,0,0.0,0.0,0.0,24.5
20:34:42,0,0.0,0.0,0.0,24.5
20:34:47,0,0.0,0.0,0.0,24.5
20:34:52,0,0.0,0.0,0.2,24.5
20:34:57,0,0.0,0.0,0.2,24.5
20:35:02,0,0.0,0.0,0.0,24.5
20:35:07,0,0.0,0.0,0.0,24.5
20:35:12,0,0.0,0.0,0.0,24.5
20:35:17,0,0.0,0.0,0.0,24.5
20:35:22,0,0.0,0.0,0.0,24.5
20:35:27,0,0.0,0.0,0.0,24.5
20:35:32,0,0.0,0.0,0.2,24.5
20:35:37,0,0.0,0.0,0.0,24.5
20:35:42,0,0.0,0.0,0.0,24.5
20:35:47,0,0.0,0.0,0.0,24.5
20:35:52,0,0.0,0.0,0.0,24.5
20:35:57,0,0.0,0.0,0.0,24.5
20:36:02,0,0.0,0.0,0.2,24.5
20:36:07,0,0.0,0.0,0.0,24.5
20:36:12,0,0.0,0.0,0.0,24.5
20:36:17,0,0.0,0.0,0.0,24.5
20:36:22,0,0.0,0.0,0.0,24.5
20:36:27,0,0.0,0.0,0.0,24.5
20:36:32,0,0.0,0.0,0.0,24.51
20:36:37,0,0.0,0.0,0.2,24.51
20:36:42,0,0.0,0.0,0.2,24.51
20:42:26,0,0.0,0.0,0.0,24.1
20:42:31,0,0.0,0.0,0.0,24.16
20:42:36,0,0.0,0.0,0.0,24.16
20:42:41,1,0.4,0.02,0.0,26.25
20:42:46,1,0.0,0.0,0.0,26.25
20:42:51,1,0.0,0.0,0.2,26.25
20:42:56,1,0.0,0.0,0.0,26.25
20:43:01,1,0.0,0.0,0.2,26.25
20:43:06,1,0.0,0.0,0.0,26.25
20:43:11,1,0.0,0.01,0.0,26.25
20:43:16,1,0.0,0.0,0.0,26.25
